gen,nevals,avg,max,std
0,167,-3.108452575928907,57.042929220605515,10.367555639354002
1,167,4.167657479004173,76.50696886701002,21.43612470820479
2,167,27.645525294521832,76.80537710453186,29.604783030559073
3,167,43.77923907421556,76.80537710453186,29.92655589862467
4,167,54.58756319388807,80.78382668271152,23.746646337724048
5,167,55.478776663169086,81.9276846207745,22.146619825591078
6,167,56.50551403494695,80.79419283360048,22.14615870350327
7,167,59.08300980581895,81.42287492234246,19.943961254634548
8,167,58.04401678135484,76.67788949950409,19.677848422538865
9,167,61.16841832358898,76.67788949950409,16.104140438930685
10,167,61.15566123875083,76.67277436537869,16.03118914682846
11,167,62.06872881302273,76.69817757740859,14.366576843275592
12,167,62.335781273022825,80.75634915355124,17.869189784025856
13,167,62.95846509525951,80.42831050350185,15.424866651845965
14,167,64.54454432698724,78.01422390487738,11.410414354019311
15,167,60.176667659299014,76.6945870323188,19.182571372014987
16,167,59.35594426764168,80.751930862651,18.731319099049486
17,167,63.72595497943177,89.16170339126728,13.99871699716317
18,167,62.449410009203554,87.4777319570506,15.799954343557866
19,167,63.00905388965238,86.96390287305456,17.027231291330757
20,167,63.37709792808499,86.96085300970199,16.311266332774768
21,167,65.10346724220118,86.84894871238221,16.457306122936707
22,167,60.82776859714536,86.74720416257263,19.06529862612067
23,167,60.70971654343342,87.87484300325659,22.96715553634445
24,167,59.226809869330026,90.10245576789274,25.54101016906219
25,167,58.327292262196664,89.90554702298178,25.759816093165632
26,167,57.87559181540893,89.51052185505503,27.1874232944585
27,167,55.27416202382209,89.66554702298177,30.301534925727225
28,167,59.035235857638405,90.32414657236225,28.027308001494763
29,167,59.297577533798915,89.43265385433833,27.004728861540606
