gen,nevals,avg,max,std
0,100,-3.310489220797692,48.41678172697888,9.233085485320133
1,100,3.894637605454361,77.67681868690941,21.845339508579993
2,100,19.641348520895914,80.39232911455046,30.399245804885176
3,100,37.24460565357996,80.60183633316814,30.426945828744987
4,100,51.987935506791,83.11932942825693,27.2001710274295
5,100,55.908029548782125,86.91177636877627,22.446949599054488
6,100,54.9762513376902,81.18167554823712,26.19298033311119
7,100,58.857738963933116,87.3407549405872,20.16863240384959
8,100,59.58497940738734,83.68821171307248,20.1836067322557
9,100,61.03121809117329,81.17680609769798,21.410770148354462
10,100,61.103442981801024,80.87937022547294,19.364859344572505
11,100,63.65286364933136,80.87937022547294,15.61794611140661
12,100,61.989426620895046,81.03036861012866,20.424320244690783
13,100,64.7170893177603,83.53776716889665,17.63034689237132
14,100,65.10916528898748,80.8715232893785,13.509553309014585
