gen,nevals,avg,max,std
0,167,18.625838700512563,79.09157502202295,29.848535682948683
1,167,34.65078788453098,79.08149966464171,31.23121814206556
2,167,44.140852190811216,83.6099202531891,29.915281360740277
3,167,49.665019791367726,79.3118263886347,27.85506680301287
4,167,61.6143620637618,87.59305845808721,22.062878970197747
5,167,60.69971792741931,83.60499410496759,24.687220359344284
6,167,65.48177441597045,83.56803083677579,20.69053727296202
7,167,69.83365971295372,83.68055915735162,16.846549849820985
8,167,67.7260993956878,83.68758033591314,20.280628667582956
9,167,70.17078187922687,83.57085437671768,16.402260482818228
10,167,71.020588359944,83.64770832965918,12.023636686094
11,167,69.25558981368856,83.61449765299969,16.27765672256802
12,167,72.94197477694424,83.60827280524066,11.599082780566395
13,167,71.69397349453352,83.66776794716412,14.60227669386793
14,167,73.22806609426772,83.90284857154899,9.1897562914334
15,167,72.29973158253982,83.60660240608699,10.445011521358015
16,167,70.90094911651727,83.55291386902135,13.927623657444501
17,167,70.57198739179411,83.66610405211779,12.935095357089036
18,167,72.68074085986517,83.67786930082289,10.356815574514865
19,167,73.13448309368965,83.66943739779688,8.609439794195813
20,167,72.73231951614758,83.62918060040188,9.033251015554491
21,167,71.99789816417655,83.66114533378912,10.394107328705992
22,167,72.77976314579428,83.66776794716412,9.334785624235929
23,167,71.77758625980024,83.5725018246661,10.057941063540868
24,167,73.7002663796615,83.67111244123953,10.933404019581012
25,167,72.70863973386027,83.87919551285052,11.013387880736524
26,167,71.05713984407333,83.66776794716412,13.88328204756479
27,167,72.00279541414497,83.57747699009269,10.593528760235188
28,167,71.86685579429461,83.6644456758048,11.178088775576082
29,167,72.44714368936589,83.66776794716412,9.519923870478426
