21.344008189180148 -2.4997121397878974
66.01103858311014 5.593343619498216
66.01103858311014 14.012276894021527
87.52885900702333 23.130272191272788
86.98885900702332 35.888677735915095
86.65899466037675 29.089262727148522
88.57669509194093 30.052009592057356
89.88322890233346 32.02628773602126
88.10669517527555 33.7851726489078
89.76322890233348 33.49964462024606
87.52885900702333 39.9305142263621
87.52885900702333 40.41652470591182
88.59289246928256 36.95094912531721
88.81641489804764 39.261081500235
89.9666105112725 38.11038319876332
88.86324619773175 47.07948520549053
88.86324619773175 46.387497616898266
89.72168263345199 46.690100513498756
89.29968822339262 48.32974670187652
88.86324619773175 48.77105477273005
89.88322890233346 51.53813126098085
89.42661051127251 51.45693563345665
89.19679627126206 36.27599537351448
89.19679627126206 47.259614404033655
90.08297229859383 36.79020838481848
86.74425778641313 31.506926385254147
89.1266105112725 39.45271545524852
88.09173230259884 41.18471043692397
87.03289246928256 35.45915415275935
87.51611293289349 41.214076020810374
