35.16926746254214 -0.44650276677918277
77.95704085863757 12.478743440248179
63.6533998326921 11.147193602132097
73.45864677251416 32.2634044237619
85.89215694786884 38.67002384628783
89.18770151376289 25.664199181825197
85.9298673561923 42.56428504682812
85.53181920790854 30.461383066977692
86.71438524460254 38.46840828982037
85.65659197071572 34.070279112445284
87.21636024879355 48.946383919951046
87.02763681658742 50.80231578749423
87.7659514095799 47.12895374644873
89.6788172587869 55.271082979583994
87.17278695780315 46.06191067667637
