gen,nevals,avg,max,std
0,167,12.43225682449442,87.47298653367491,26.043987800373994
1,167,26.61118991201577,81.2261914931434,30.39422713604799
2,167,37.49304134854981,87.17776326880053,29.295839863154697
3,167,46.81214461695425,87.20988641424125,27.245913957756862
4,167,54.86835990824482,88.70807867396005,22.68621465616393
5,167,51.226415189056496,86.93612403893889,27.007203930839488
6,167,55.53045099507978,87.74899213554127,24.58058335732374
7,167,57.41013522897938,89.78975149027754,24.562273938199276
8,167,59.970582298647635,89.03975149027754,26.25489653282681
9,167,54.51947160104115,90.38725543099596,30.47661911259682
10,167,56.8711054719907,89.21824224732732,28.01540061726803
11,167,61.11312969113116,89.44569403212785,25.797304427084207
12,167,59.972700506759665,89.09665284327403,27.779828201150803
13,167,64.49394889098647,90.44737618889823,25.774969939427873
14,167,65.71521911577504,90.05975149027753,24.079272327580384
15,167,60.7493394055217,90.4380280842995,26.479310923579586
16,167,64.93666738886333,90.22568538442871,27.591312610951803
17,167,67.71150283926043,89.6849620388045,23.518072595308183
18,167,63.08061795381445,89.51391504495828,28.886288388728456
19,167,68.787595472494,90.143751471591,23.969052834751093
20,167,66.60278446309687,90.27977207391817,26.441077373288184
21,167,68.72443556937851,90.05302812596679,20.936381184234772
22,167,67.55165712966507,90.419171740289,24.478852042986404
23,167,71.29335186707473,90.17159592452128,20.45162913164628
24,167,70.6446372496132,90.50737618889823,22.050444189134133
25,167,66.88190912374742,90.20665284327403,25.184757128471027
26,167,67.75336702635538,90.23158825183273,24.272268300074003
27,167,73.24196377610133,90.25806068580802,20.299212985550202
28,167,66.07390607035192,90.23665284327403,26.44196495973022
29,167,70.75858860945058,90.25568538442872,21.84925628321955
