gen,nevals,avg,max,std
0,167,2.440148496331296,90.72468110266809,20.834674046258314
1,167,17.8607239936474,77.74937616689608,28.09344298326024
2,167,33.436262501649054,80.98440010427073,28.682167686183416
3,167,45.73956594472324,78.19220382109975,24.809989862751298
4,167,43.97524243737951,80.41672912709824,25.770965853991445
5,167,46.714852384855924,89.27792270483353,25.45107495884011
6,167,47.26040622771815,89.47550828644847,26.163299801102692
7,167,41.4237062896612,89.39390791179159,29.3939266274848
8,167,49.372197397200864,89.52209778028924,25.036125799767436
9,167,46.33504446407016,87.63447171465285,29.214614292194675
10,167,44.48484647523635,89.99738076417256,30.181469907906145
11,167,47.64352310104192,89.26491261583035,27.878005857332454
12,167,50.31014221667424,90.60319490593844,28.238129117615237
13,167,50.1197175214911,90.71217921305674,30.205582039425256
14,167,54.785155468029615,90.47648402564508,28.102236846468205
15,167,55.62055094689634,90.82972074505916,25.04332128174113
16,167,59.75893872702322,91.20885932702437,24.887067400811038
17,167,56.253047913820005,90.8051487181278,26.02870733564679
18,167,62.92321588120295,91.86085085381194,21.740573281363318
19,167,60.67345496103964,90.59347508669825,25.010800750037383
20,167,59.90829102190443,90.80885932702438,24.38272243973499
21,167,54.89321367714289,90.54058487729463,27.372165483681147
22,167,57.52104797364688,91.1957413848422,24.782855155321187
23,167,59.808359470647034,90.35468110266808,24.804957666530818
24,167,62.81341313957733,91.25016119364838,23.4538435845191
25,167,60.63252368364617,90.5203876431852,26.306095001476184
26,167,62.23365617723318,90.56450460720244,26.46789930026943
27,167,59.44187994430308,90.60543247030327,26.671048176728412
28,167,65.81132488814288,91.31546479637993,23.347943209988713
29,167,63.93045400934722,91.46124761640557,26.939007554138357
