gen,nevals,avg,max,std
0,167,15.60945991085401,88.30950329618854,27.979467973487196
1,167,35.35865155109203,87.74787095872357,29.578699758389774
2,167,43.465924773262735,89.29640907531174,28.54210062034616
3,167,50.30252241754533,82.64948010547043,24.321550269249133
4,167,51.073003010453206,87.44523146601324,24.162349170137027
5,167,51.73230507841477,87.29138740099302,23.228599455834313
6,167,52.86820394917274,91.08668557717141,23.5946631224428
7,167,54.821601302246705,89.79116668762592,24.56920932454944
8,167,48.479374065107,89.47738191499498,27.775743205257317
9,167,57.77910770029113,90.24156769524757,26.24853457269658
10,167,58.66322881933597,91.19990355180985,26.570379525513975
11,167,59.24218895026245,90.54648402564507,27.32903926405904
12,167,67.77272885703118,90.793473497691,18.23042537378852
13,167,65.9494710105567,89.64702179527303,23.487002480123074
14,167,59.48884753669544,90.76827690241856,28.348469125368208
15,167,64.0907807070412,90.84760533050809,24.508487877761528
16,167,65.72194280435524,91.84648402564507,22.33563769389978
17,167,70.1895656108352,90.8085166248347,21.162917979457085
18,167,71.91736339620086,90.5033590451792,16.92229825544398
19,167,68.05681401105244,90.75262033531104,22.944999419480503
20,167,72.24892032522658,90.77339818850893,18.37874232348515
21,167,70.30904582287735,90.69685088431598,17.91561769065334
22,167,72.4920378882686,90.54290380727957,19.526719705786228
23,167,74.55423236633527,90.56957412342916,17.23035941651642
24,167,72.68805456093101,90.99912875826638,17.779810549389307
25,167,72.85807372671188,90.79581220818234,19.258209919274346
26,167,72.43716750519961,90.50112214117954,21.215625750358562
27,167,73.78700463414789,90.64885796000866,17.036806278653305
28,167,73.82992866111232,91.873473497691,19.13801083545907
29,167,72.5993768974092,91.5833161062981,19.07197571583403
