gen,nevals,avg,max,std
0,167,0.6325795620274199,81.74312459677674,17.77736014260776
1,167,15.342621336310314,87.99984247844198,26.736727369125596
2,167,38.968947900298076,87.05997347729574,28.15449273790715
3,167,48.53739641402163,88.08359975070535,25.780189112623393
4,167,49.85914369626377,81.80107341903339,26.452035625313627
5,167,55.115299220621814,87.58806355692468,23.015038876628935
6,167,56.59062074554026,83.77657569727833,21.492194302499236
7,167,58.31665516757774,83.03363833771554,22.731575230762118
8,167,56.53632021329979,88.62958066414323,26.29885788008928
9,167,62.70971031975976,88.59871312809196,19.43605150110285
10,167,62.217798715620134,89.03172263071053,21.068815658166578
11,167,63.77415296417203,89.73692809319937,20.47918834208503
12,167,63.25990119203112,89.41309776997217,19.886236339979188
13,167,61.41201382472876,90.8865960188017,23.818261948603034
14,167,62.694537984994426,90.00057947504628,24.269955798386928
