gen,nevals,avg,max,std
0,143,-3.1477265571816804,50.972523521838106,10.111272951873993
1,143,6.829814444075966,80.89013671666596,24.73828070807845
2,143,33.75574426935909,83.46650001723869,31.559803047455
3,143,48.595029904857455,81.60012322830532,27.56529571448797
4,143,51.5319064233875,80.86214004168738,27.977518942154752
5,143,56.28726646155579,81.50419175675673,23.75026839581588
6,143,60.27310567359603,87.30486451962288,20.84087312970423
7,143,65.52385315460876,81.47633612001066,15.660164855027002
8,143,65.30984094924042,84.97483560583241,16.49770263379797
9,143,64.99504023330566,83.11932942825693,17.71770922620687
10,143,64.91033799058499,83.81160790834667,15.57485584477329
11,143,64.71711138377705,88.36249140668197,17.584095100031824
12,143,64.44494447252868,86.85177636877627,17.413153223255872
13,143,67.34190845674708,88.33717902916958,14.108420469575014
14,143,66.14339680326856,87.0774634306829,14.950147463817059
